sequencing_platform	sequencing_type	instrument_model	insert_size	first_file	second_file	uuid	ENA number	sample_name	isolate	strain	organism	latitude	longitude	country	region	city	collection_date	host	host_status	collected_by	isolation_source
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1130-PRJ1066-CPH-Sewage-156_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1130-PRJ1066-CPH-Sewage-156_R2_001.fq.gz	DTU2017-1130-PRJ1066-CPH-Sewage-156	ERR3562951	DTU2017-1130-PRJ1066-CPH-Sewage-156	DTU2017-1130-PRJ1066-CPH-Sewage-156		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-10-12			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1131-PRJ1066-CPH-Sewage-157_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1131-PRJ1066-CPH-Sewage-157_R2_001.fq.gz	DTU2017-1131-PRJ1066-CPH-Sewage-157	ERR3562952	DTU2017-1131-PRJ1066-CPH-Sewage-157	DTU2017-1131-PRJ1066-CPH-Sewage-157		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-10-12			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1133-PRJ1066-CPH-Sewage-159_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1133-PRJ1066-CPH-Sewage-159_R2_001.fq.gz	DTU2017-1133-PRJ1066-CPH-Sewage-159	ERR3562953	DTU2017-1133-PRJ1066-CPH-Sewage-159	DTU2017-1133-PRJ1066-CPH-Sewage-159		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-10-15			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1134-PRJ1066-CPH-Sewage-160_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1134-PRJ1066-CPH-Sewage-160_R2_001.fq.gz	DTU2017-1134-PRJ1066-CPH-Sewage-160	ERR3562954	DTU2017-1134-PRJ1066-CPH-Sewage-160	DTU2017-1134-PRJ1066-CPH-Sewage-160		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-10-15			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1135-PRJ1066-CPH-Sewage-161_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1135-PRJ1066-CPH-Sewage-161_R2_001.fq.gz	DTU2017-1135-PRJ1066-CPH-Sewage-161	ERR3562955	DTU2017-1135-PRJ1066-CPH-Sewage-161	DTU2017-1135-PRJ1066-CPH-Sewage-161		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-10-23			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1136-PRJ1066-CPH-Sewage-162_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1136-PRJ1066-CPH-Sewage-162_R2_001.fq.gz	DTU2017-1136-PRJ1066-CPH-Sewage-162	ERR3562956	DTU2017-1136-PRJ1066-CPH-Sewage-162	DTU2017-1136-PRJ1066-CPH-Sewage-162		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-11-02			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1137-PRJ1066-CPH-Sewage-163_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1137-PRJ1066-CPH-Sewage-163_R2_001.fq.gz	DTU2017-1137-PRJ1066-CPH-Sewage-163	ERR3562957	DTU2017-1137-PRJ1066-CPH-Sewage-163	DTU2017-1137-PRJ1066-CPH-Sewage-163		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-11-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1138-PRJ1066-CPH-Sewage-164_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1138-PRJ1066-CPH-Sewage-164_R2_001.fq.gz	DTU2017-1138-PRJ1066-CPH-Sewage-164	ERR3562958	DTU2017-1138-PRJ1066-CPH-Sewage-164	DTU2017-1138-PRJ1066-CPH-Sewage-164		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-11-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1139-PRJ1066-CPH-Sewage-165_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1139-PRJ1066-CPH-Sewage-165_R2_001.fq.gz	DTU2017-1139-PRJ1066-CPH-Sewage-165	ERR3562959	DTU2017-1139-PRJ1066-CPH-Sewage-165	DTU2017-1139-PRJ1066-CPH-Sewage-165		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-11-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1140-PRJ1066-CPH-Sewage-166_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1140-PRJ1066-CPH-Sewage-166_R2_001.fq.gz	DTU2017-1140-PRJ1066-CPH-Sewage-166	ERR3562960	DTU2017-1140-PRJ1066-CPH-Sewage-166	DTU2017-1140-PRJ1066-CPH-Sewage-166		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-11-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1141-PRJ1066-CPH-Sewage-167_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1141-PRJ1066-CPH-Sewage-167_R2_001.fq.gz	DTU2017-1141-PRJ1066-CPH-Sewage-167	ERR3562961	DTU2017-1141-PRJ1066-CPH-Sewage-167	DTU2017-1141-PRJ1066-CPH-Sewage-167		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-11-17			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1142-PRJ1066-CPH-Sewage-168_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1142-PRJ1066-CPH-Sewage-168_R2_001.fq.gz	DTU2017-1142-PRJ1066-CPH-Sewage-168	ERR3562962	DTU2017-1142-PRJ1066-CPH-Sewage-168	DTU2017-1142-PRJ1066-CPH-Sewage-168		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-11-17			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1143-PRJ1066-CPH-Sewage-169_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1143-PRJ1066-CPH-Sewage-169_R2_001.fq.gz	DTU2017-1143-PRJ1066-CPH-Sewage-169	ERR3562963	DTU2017-1143-PRJ1066-CPH-Sewage-169	DTU2017-1143-PRJ1066-CPH-Sewage-169		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-11-17			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1144-PRJ1066-CPH-Sewage-170_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1144-PRJ1066-CPH-Sewage-170_R2_001.fq.gz	DTU2017-1144-PRJ1066-CPH-Sewage-170	ERR3562964	DTU2017-1144-PRJ1066-CPH-Sewage-170	DTU2017-1144-PRJ1066-CPH-Sewage-170		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-11-02			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1145-PRJ1066-CPH-Sewage-171_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1145-PRJ1066-CPH-Sewage-171_R2_001.fq.gz	DTU2017-1145-PRJ1066-CPH-Sewage-171	ERR3562965	DTU2017-1145-PRJ1066-CPH-Sewage-171	DTU2017-1145-PRJ1066-CPH-Sewage-171		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-11-09			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1146-PRJ1066-CPH-Sewage-172_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1146-PRJ1066-CPH-Sewage-172_R2_001.fq.gz	DTU2017-1146-PRJ1066-CPH-Sewage-172	ERR3562966	DTU2017-1146-PRJ1066-CPH-Sewage-172	DTU2017-1146-PRJ1066-CPH-Sewage-172		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-11-09			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1147-PRJ1066-CPH-Sewage-173_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1147-PRJ1066-CPH-Sewage-173_R2_001.fq.gz	DTU2017-1147-PRJ1066-CPH-Sewage-173	ERR3562967	DTU2017-1147-PRJ1066-CPH-Sewage-173	DTU2017-1147-PRJ1066-CPH-Sewage-173		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-11-26			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1148-PRJ1066-CPH-Sewage-174_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1148-PRJ1066-CPH-Sewage-174_R2_001.fq.gz	DTU2017-1148-PRJ1066-CPH-Sewage-174	ERR3562968	DTU2017-1148-PRJ1066-CPH-Sewage-174	DTU2017-1148-PRJ1066-CPH-Sewage-174		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-11-26			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1149-PRJ1066-CPH-Sewage-175_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_009/FoodQCPipeline_tmp/conc_fqs/DTU2017-1149-PRJ1066-CPH-Sewage-175_R2_001.fq.gz	DTU2017-1149-PRJ1066-CPH-Sewage-175	ERR3562969	DTU2017-1149-PRJ1066-CPH-Sewage-175	DTU2017-1149-PRJ1066-CPH-Sewage-175		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-04			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1150-PRJ1066-CPH-Sewage-176_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_008/FoodQCPipeline_tmp/conc_fqs/DTU2017-1150-PRJ1066-CPH-Sewage-176_R2_001.fq.gz	DTU2017-1150-PRJ1066-CPH-Sewage-176	ERR3562970	DTU2017-1150-PRJ1066-CPH-Sewage-176	DTU2017-1150-PRJ1066-CPH-Sewage-176		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-12-07			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-188-PRJ1066-RL-Sewage-177_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-188-PRJ1066-RL-Sewage-177_S1_L001_R2_001.fastq.gz	DTU2017-188-PRJ1066-RL-Sewage-177_S1_L001	ERR3562971	DTU2017-188-PRJ1066-RL-Sewage-177_S1_L001	DTU2017-188-PRJ1066-RL-Sewage-177_S1_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-07			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-20-PRJ1066-RL-Sewage-178_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-20-PRJ1066-RL-Sewage-178_S1_L001_R2_001.fastq.gz	DTU2017-20-PRJ1066-RL-Sewage-178_S1_L001	ERR3562972	DTU2017-20-PRJ1066-RL-Sewage-178_S1_L001	DTU2017-20-PRJ1066-RL-Sewage-178_S1_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-09			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-21-PRJ1066-RA-Sewage-179_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-21-PRJ1066-RA-Sewage-179_S2_L001_R2_001.fastq.gz	DTU2017-21-PRJ1066-RA-Sewage-179_S2_L001	ERR3562973	DTU2017-21-PRJ1066-RA-Sewage-179_S2_L001	DTU2017-21-PRJ1066-RA-Sewage-179_S2_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-12-12			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-22-PRJ1066-RD-Sewage-180_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-22-PRJ1066-RD-Sewage-180_S3_L001_R2_001.fastq.gz	DTU2017-22-PRJ1066-RD-Sewage-180_S3_L001	ERR3562974	DTU2017-22-PRJ1066-RD-Sewage-180_S3_L001	DTU2017-22-PRJ1066-RD-Sewage-180_S3_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-12-12			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-23-PRJ1066-RL-Sewage-181_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-23-PRJ1066-RL-Sewage-181_S4_L001_R2_001.fastq.gz	DTU2017-23-PRJ1066-RL-Sewage-181_S4_L001	ERR3562975	DTU2017-23-PRJ1066-RL-Sewage-181_S4_L001	DTU2017-23-PRJ1066-RL-Sewage-181_S4_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-12			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-189-PRJ1066-RL-Sewage-181_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-189-PRJ1066-RL-Sewage-181_S2_L001_R2_001.fastq.gz	DTU2017-189-PRJ1066-RL-Sewage-181_S2_L001	ERR3562976	DTU2017-189-PRJ1066-RL-Sewage-181_S2_L001	DTU2017-189-PRJ1066-RL-Sewage-181_S2_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-12			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-24-PRJ1066-RD-Sewage-182_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-24-PRJ1066-RD-Sewage-182_S5_L001_R2_001.fastq.gz	DTU2017-24-PRJ1066-RD-Sewage-182_S5_L001	ERR3562977	DTU2017-24-PRJ1066-RD-Sewage-182_S5_L001	DTU2017-24-PRJ1066-RD-Sewage-182_S5_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-12-18			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-25-PRJ1066-RA-Sewage-183_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_210/Raw_data/DTU2017-25-PRJ1066-RA-Sewage-183_S6_L001_R2_001.fastq.gz	DTU2017-25-PRJ1066-RA-Sewage-183_S6_L001	ERR3562978	DTU2017-25-PRJ1066-RA-Sewage-183_S6_L001	DTU2017-25-PRJ1066-RA-Sewage-183_S6_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-12-18			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-26-PRJ1066-RD-Sewage-184_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-26-PRJ1066-RD-Sewage-184_S1_L001_R2_001.fastq.gz	DTU2017-26-PRJ1066-RD-Sewage-184_S1_L001	ERR3562979	DTU2017-26-PRJ1066-RD-Sewage-184_S1_L001	DTU2017-26-PRJ1066-RD-Sewage-184_S1_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-12-19			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-27-PRJ1066-RL-Sewage-185_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-27-PRJ1066-RL-Sewage-185_S2_L001_R2_001.fastq.gz	DTU2017-27-PRJ1066-RL-Sewage-185_S2_L001	ERR3562980	DTU2017-27-PRJ1066-RL-Sewage-185_S2_L001	DTU2017-27-PRJ1066-RL-Sewage-185_S2_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-19			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-28-PRJ1066-RD-Sewage-186_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-28-PRJ1066-RD-Sewage-186_S3_L001_R2_001.fastq.gz	DTU2017-28-PRJ1066-RD-Sewage-186_S3_L001	ERR3562981	DTU2017-28-PRJ1066-RD-Sewage-186_S3_L001	DTU2017-28-PRJ1066-RD-Sewage-186_S3_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-12-22			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-29-PRJ1066-RL-Sewage-187_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-29-PRJ1066-RL-Sewage-187_S4_L001_R2_001.fastq.gz	DTU2017-29-PRJ1066-RL-Sewage-187_S4_L001	ERR3562982	DTU2017-29-PRJ1066-RL-Sewage-187_S4_L001	DTU2017-29-PRJ1066-RL-Sewage-187_S4_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-12-22			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-30-PRJ1066-RD-Sewage-188_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-30-PRJ1066-RD-Sewage-188_S5_L001_R2_001.fastq.gz	DTU2017-30-PRJ1066-RD-Sewage-188_S5_L001	ERR3562983	DTU2017-30-PRJ1066-RD-Sewage-188_S5_L001	DTU2017-30-PRJ1066-RD-Sewage-188_S5_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-01-01			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-31-PRJ1066-RL-Sewage-189_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_209/Raw_data_1/DTU2017-31-PRJ1066-RL-Sewage-189_S6_L001_R2_001.fastq.gz	DTU2017-31-PRJ1066-RL-Sewage-189_S6_L001	ERR3562984	DTU2017-31-PRJ1066-RL-Sewage-189_S6_L001	DTU2017-31-PRJ1066-RL-Sewage-189_S6_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-01-01			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-190-PRJ1066-RL-Sewage-190_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-190-PRJ1066-RL-Sewage-190_S3_L001_R2_001.fastq.gz	DTU2017-190-PRJ1066-RL-Sewage-190_S3_L001	ERR3562985	DTU2017-190-PRJ1066-RL-Sewage-190_S3_L001	DTU2017-190-PRJ1066-RL-Sewage-190_S3_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-01-04			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-191-PRJ1066-RD-Sewage-191_S4_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-191-PRJ1066-RD-Sewage-191_S4_L001_R2_001.fastq.gz	DTU2017-191-PRJ1066-RD-Sewage-191_S4_L001	ERR3562986	DTU2017-191-PRJ1066-RD-Sewage-191_S4_L001	DTU2017-191-PRJ1066-RD-Sewage-191_S4_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-01-08			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-192-PRJ1066-RL-Sewage-192_S5_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-192-PRJ1066-RL-Sewage-192_S5_L001_R2_001.fastq.gz	DTU2017-192-PRJ1066-RL-Sewage-192_S5_L001	ERR3562987	DTU2017-192-PRJ1066-RL-Sewage-192_S5_L001	DTU2017-192-PRJ1066-RL-Sewage-192_S5_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-01-08			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-193-PRJ1066-RD-Sewage-193_S6_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_213_DK_Sewage/Raw_data/DTU2017-193-PRJ1066-RD-Sewage-193_S6_L001_R2_001.fastq.gz	DTU2017-193-PRJ1066-RD-Sewage-193_S6_L001	ERR3562988	DTU2017-193-PRJ1066-RD-Sewage-193_S6_L001	DTU2017-193-PRJ1066-RD-Sewage-193_S6_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-01-12			DTU	wastewater
