Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_collect_device,samp_mat_process,Sample Name,source_material_id,SRA Study
SRR10002784,WGS,302,1380127618,PRJNA561080,SAMN12606817,Metagenome or environmental,535229607,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-12,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741768,Hong Kong,Asia,"Hong Kong:Hong Kong\,East Tsim Sha Tsui",not applicable,Illumina HiSeq 2500,Subway and urban air,22.295269 N 114.174305 E,SL310992,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS58,gCSD17-HKG-AS58_17-07-12_Hong Kong:Hong Kong:East Tsim Sha Tsui,SRP218814
SRR10002785,WGS,302,1420159832,PRJNA561080,SAMN12606694,Metagenome or environmental,632734759,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-08-18,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741767,United Kingdom,Europe,"United Kingdom:London\,Euston",not applicable,Illumina HiSeq 2500,Subway and urban air,51.54502 N 0.10752 W,SL342404,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:41:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS13,gCSD17-LON-AS13_17-08-18_United Kingdom:London:Euston,SRP218814
SRR10002786,WGS,302,1232443880,PRJNA561080,SAMN12606695,Metagenome or environmental,547994020,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-08-21,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741766,United Kingdom,Europe,"United Kingdom:London\,Brixton",not applicable,Illumina HiSeq 2500,Subway and urban air,51.54502 N 0.10752 W,SL342412,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS21,gCSD17-LON-AS21_17-08-21_United Kingdom:London:Brixton,SRP218814
SRR10002787,WGS,302,1455703420,PRJNA561080,SAMN12606818,Metagenome or environmental,557259882,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-12,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741765,Hong Kong,Asia,"Hong Kong:Hong Kong\,Hung Hom",not applicable,Illumina HiSeq 2500,Subway and urban air,22.303619 N 114.181483 E,SL310993,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS59,gCSD17-HKG-AS59_17-07-12_Hong Kong:Hong Kong:Hung Hom,SRP218814
SRR10002788,WGS,302,1655782346,PRJNA561080,SAMN12606795,Metagenome or environmental,623002654,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741764,Hong Kong,Asia,"Hong Kong:Hong Kong\,Admiralty",not applicable,Illumina HiSeq 2500,Subway and urban air,22.279733 N 114.164584 E,SL310970,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS36,gCSD17-HKG-AS36_17-07-07_Hong Kong:Hong Kong:Admiralty,SRP218814
SRR10002789,WGS,302,1246433124,PRJNA561080,SAMN12606794,Metagenome or environmental,461920198,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741763,Hong Kong,Asia,"Hong Kong:Hong Kong\,Ocean Park",not applicable,Illumina HiSeq 2500,Subway and urban air,22.249142 N 114.174605 E,SL310969,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS35,gCSD17-HKG-AS35_17-07-07_Hong Kong:Hong Kong:Ocean Park,SRP218814
SRR10002790,WGS,302,1243689454,PRJNA561080,SAMN12606819,Metagenome or environmental,470930255,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-12,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741762,Hong Kong,Asia,"Hong Kong:Hong Kong\,Mong Kok East",not applicable,Illumina HiSeq 2500,Subway and urban air,22.322557 N 114.172471 E,SL310994,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS60,gCSD17-HKG-AS60_17-07-12_Hong Kong:Hong Kong:Mong Kok East,SRP218814
SRR10002791,WGS,302,1631241826,PRJNA561080,SAMN12606789,Metagenome or environmental,623805889,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-06,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741761,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tsing Yi",not applicable,Illumina HiSeq 2500,Subway and urban air,22.359245 N 114.107165 E,SL310964,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS30,gCSD17-HKG-AS30_17-07-06_Hong Kong:Hong Kong:Tsing Yi,SRP218814
SRR10002792,WGS,302,1414867886,PRJNA561080,SAMN12606788,Metagenome or environmental,543155120,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-06,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741760,Hong Kong,Asia,"Hong Kong:Hong Kong\,Lai King",not applicable,Illumina HiSeq 2500,Subway and urban air,22.348727 N 114.126144 E,SL310963,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS29,gCSD17-HKG-AS29_17-07-06_Hong Kong:Hong Kong:Lai King,SRP218814
SRR10002793,WGS,302,1120150314,PRJNA561080,SAMN12606787,Metagenome or environmental,429273954,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-06,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741759,Hong Kong,Asia,"Hong Kong:Hong Kong\,Cheung Sha Wan",not applicable,Illumina HiSeq 2500,Subway and urban air,22.335807 N 114.156443 E,SL310962,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS28,gCSD17-HKG-AS28_17-07-06_Hong Kong:Hong Kong:Cheung Sha Wan,SRP218814
SRR10002794,WGS,302,1364760650,PRJNA561080,SAMN12606786,Metagenome or environmental,524672279,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-06,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741758,Hong Kong,Asia,"Hong Kong:Hong Kong\,Sham Shui Po",not applicable,Illumina HiSeq 2500,Subway and urban air,22.331291 N 114.161786 E,SL310961,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS27,gCSD17-HKG-AS27_17-07-06_Hong Kong:Hong Kong:Sham Shui Po,SRP218814
SRR10002795,WGS,302,989578802,PRJNA561080,SAMN12606793,Metagenome or environmental,377300117,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741757,Hong Kong,Asia,"Hong Kong:Hong Kong\,Fortress Hill",not applicable,Illumina HiSeq 2500,Subway and urban air,22.288471 N 114.193647 E,SL310968,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS34,gCSD17-HKG-AS34_17-07-07_Hong Kong:Hong Kong:Fortress Hill,SRP218814
SRR10002796,WGS,302,1181378700,PRJNA561080,SAMN12606792,Metagenome or environmental,441550177,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741756,Hong Kong,Asia,"Hong Kong:Hong Kong\,North Point",not applicable,Illumina HiSeq 2500,Subway and urban air,22.291449 N 114.200449 E,SL310967,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS33,gCSD17-HKG-AS33_17-07-07_Hong Kong:Hong Kong:North Point,SRP218814
SRR10002797,WGS,302,1448090302,PRJNA561080,SAMN12606791,Metagenome or environmental,539100060,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741755,Hong Kong,Asia,"Hong Kong:Hong Kong\,Quarry Bay",not applicable,Illumina HiSeq 2500,Subway and urban air,22.288431 N 114.209697 E,SL310966,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS32,gCSD17-HKG-AS32_17-07-07_Hong Kong:Hong Kong:Quarry Bay,SRP218814
SRR10002798,WGS,302,1029820604,PRJNA561080,SAMN12606790,Metagenome or environmental,386672178,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741754,Hong Kong,Asia,"Hong Kong:Hong Kong\,Yau Tong",not applicable,Illumina HiSeq 2500,Subway and urban air,22.298656 N 114.236905 E,SL310965,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS31,gCSD17-HKG-AS31_17-07-07_Hong Kong:Hong Kong:Yau Tong,SRP218814
SRR10002799,WGS,302,1194724684,PRJNA561080,SAMN12606572,Metagenome or environmental,536677800,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741753,Norway,Europe,"Norway:Oslo\,Vestli",not applicable,Illumina HiSeq 2500,Subway and urban air,59.97204 N 10.92944 E,SL335676,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS17,gCSD17-OSL-AS17_17-06-23_Norway:Oslo:Vestli,SRP218814
SRR10002800,WGS,302,1501969518,PRJNA561080,SAMN12606573,Metagenome or environmental,671785105,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741752,Norway,Europe,"Norway:Oslo\,Romsaas",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9626 N 10.89248 E,SL335677,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS18,gCSD17-OSL-AS18_17-06-23_Norway:Oslo:Romsaas,SRP218814
SRR10002801,WGS,302,1167784170,PRJNA561080,SAMN12606570,Metagenome or environmental,457850061,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741751,Norway,Europe,"Norway:Oslo\,Nydalen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9494 N 10.76592 E,SL311029,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS15,gCSD17-OSL-AS15_17-06-21_Norway:Oslo:Nydalen,SRP218814
SRR10002802,WGS,302,1108539622,PRJNA561080,SAMN12606571,Metagenome or environmental,419907732,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741750,Norway,Europe,"Norway:Oslo\,Loeren",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9301 N 10.78959 E,SL311030,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS16,gCSD17-OSL-AS16_17-06-21_Norway:Oslo:Loeren,SRP218814
SRR10002803,WGS,302,1035161776,PRJNA561080,SAMN12606568,Metagenome or environmental,386530784,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741749,Norway,Europe,"Norway:Oslo\,Majorstua",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93016 N 10.71473 E,SL311027,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS13,gCSD17-OSL-AS13_17-06-21_Norway:Oslo:Majorstua,SRP218814
SRR10002804,WGS,302,1028290974,PRJNA561080,SAMN12606569,Metagenome or environmental,388064148,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741748,Norway,Europe,"Norway:Oslo\,Forskningsparken",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9437 N 10.72088 E,SL311028,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS14,gCSD17-OSL-AS14_17-06-21_Norway:Oslo:Forskningsparken,SRP218814
SRR10002805,WGS,302,1220298044,PRJNA561080,SAMN12606566,Metagenome or environmental,459174019,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741747,Norway,Europe,"Norway:Oslo\,Helsfyr",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91259 N 10.80139 E,SL311025,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS11,gCSD17-OSL-AS11_17-06-21_Norway:Oslo:Helsfyr,SRP218814
SRR10002806,WGS,302,1218599596,PRJNA561080,SAMN12606567,Metagenome or environmental,462071076,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741746,Norway,Europe,"Norway:Oslo\,Toeyen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91558 N 10.7758 E,SL311026,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS12,gCSD17-OSL-AS12_17-06-21_Norway:Oslo:Toeyen,SRP218814
SRR10002807,WGS,302,1392712562,PRJNA561080,SAMN12606822,Metagenome or environmental,542057400,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-13,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741745,Hong Kong,Asia,"Hong Kong:Hong Kong\,Che Kung Temple",not applicable,Illumina HiSeq 2500,Subway and urban air,22.374751 N 114.185998 E,SL310997,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS63,gCSD17-HKG-AS63_17-07-13_Hong Kong:Hong Kong:Che Kung Temple,SRP218814
SRR10002808,WGS,302,1153215992,PRJNA561080,SAMN12606574,Metagenome or environmental,518724015,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741744,Norway,Europe,"Norway:Oslo\,Carl Berners plass",not applicable,Illumina HiSeq 2500,Subway and urban air,59.92566 N 10.77959 E,SL335678,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS19,gCSD17-OSL-AS19_17-06-23_Norway:Oslo:Carl Berners plass,SRP218814
SRR10002809,WGS,302,1183832450,PRJNA561080,SAMN12606575,Metagenome or environmental,530844065,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741743,Norway,Europe,"Norway:Oslo\,Groenland",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91278 N 10.76009 E,SL335679,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS20,gCSD17-OSL-AS20_17-06-23_Norway:Oslo:Groenland,SRP218814
SRR10002810,WGS,302,1594541276,PRJNA561080,SAMN12606773,Metagenome or environmental,608845252,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-05,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741742,Hong Kong,Asia,"Hong Kong:Hong Kong\,Fortress Hill",not applicable,Illumina HiSeq 2500,Subway and urban air,22.288471 N 114.193647 E,SL310948,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:41:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS14,gCSD17-HKG-AS14_17-07-05_Hong Kong:Hong Kong:Fortress Hill,SRP218814
SRR10002811,WGS,302,894471452,PRJNA561080,SAMN12606614,Metagenome or environmental,396983637,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741741,Norway,Europe,"Norway:Oslo\,Helsfyr",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91259 N 10.80139 E,SL335718,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:41:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS59,gCSD17-OSL-AS59_17-06-27_Norway:Oslo:Helsfyr,SRP218814
SRR10002812,WGS,302,440878626,PRJNA561080,SAMN12606844,Metagenome or environmental,197379710,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741740,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335736,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC5,gCSD17-ASC5_17-06-21_Controls:Field blank,SRP218814
SRR10002813,WGS,302,260386514,PRJNA561080,SAMN12606845,Metagenome or environmental,119430478,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6741739,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335737,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC6,gCSD17-ASC6_17-06-21_Controls:Field blank,SRP218814
SRR10002814,WGS,302,203589374,PRJNA561080,SAMN12606842,Metagenome or environmental,90427819,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741738,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335734,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC3,gCSD17-ASC3_17-06-21_Controls:Reagents control,SRP218814
SRR10002815,WGS,302,226705058,PRJNA561080,SAMN12606843,Metagenome or environmental,99948211,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741737,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335735,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC4,gCSD17-ASC4_17-06-21_Controls:Reagents control,SRP218814
SRR10002816,WGS,302,395800898,PRJNA561080,SAMN12606840,Metagenome or environmental,176079172,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741736,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335732,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC1,gCSD17-ASC1_17-06-21_Controls:Processing control,SRP218814
SRR10002817,WGS,302,144076046,PRJNA561080,SAMN12606841,Metagenome or environmental,66373227,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741735,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335733,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC2,gCSD17-ASC2_17-06-21_Controls:Processing control,SRP218814
SRR10002818,WGS,302,2039727932,PRJNA561080,SAMN12606838,Metagenome or environmental,781882373,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-14,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741734,Hong Kong,Asia,"Hong Kong:Hong Kong\,Hung Hom",not applicable,Illumina HiSeq 2500,Subway and urban air,22.303619 N 114.181483 E,SL311013,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS79,gCSD17-HKG-AS79_17-07-14_Hong Kong:Hong Kong:Hung Hom,SRP218814
SRR10002819,WGS,302,2053076030,PRJNA561080,SAMN12606839,Metagenome or environmental,763310580,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-14,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741733,Hong Kong,Asia,"Hong Kong:Hong Kong\,Mong Kok East",not applicable,Illumina HiSeq 2500,Subway and urban air,22.322557 N 114.172471 E,SL311014,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS80,gCSD17-HKG-AS80_17-07-14_Hong Kong:Hong Kong:Mong Kok East,SRP218814
SRR10002820,WGS,302,2028204518,PRJNA561080,SAMN12606836,Metagenome or environmental,779716080,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-14,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741732,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tsim Sha Tsui",not applicable,Illumina HiSeq 2500,Subway and urban air,22.29787 N 114.17217 E,SL311011,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:42:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS77,gCSD17-HKG-AS77_17-07-14_Hong Kong:Hong Kong:Tsim Sha Tsui,SRP218814
